"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 10, 2019","56.20","57.06","57.13","55.95","-","-1.56%"
"Sep 11, 2019","57.00","56.22","57.31","55.72","-","1.42%"
"Sep 12, 2019","57.56","57.06","57.67","56.42","-","0.99%"
"Sep 13, 2019","57.11","57.67","57.81","56.26","-","-0.78%"
"Sep 14, 2019","54.91","57.26","57.35","54.81","-","-3.86%"
"Sep 15, 2019","54.56","54.90","55.44","54.21","-","-0.63%"
"Sep 16, 2019","51.96","54.56","54.56","51.17","-","-4.77%"
"Sep 17, 2019","49.12","52.00","52.14","47.64","-","-5.47%"
"Sep 18, 2019","48.32","49.04","49.04","46.97","-","-1.63%"
"Sep 19, 2019","46.58","48.29","49.36","45.14","-","-3.60%"
"Sep 20, 2019","46.67","46.60","47.32","46.40","-","0.19%"
"Sep 21, 2019","46.41","46.66","46.72","45.91","-","-0.56%"
"Sep 22, 2019","47.39","46.43","48.44","46.35","-","2.12%"
"Sep 23, 2019","48.25","47.49","48.74","46.91","-","1.81%"
"Sep 24, 2019","51.02","48.20","52.51","48.11","-","5.74%"
"Sep 25, 2019","49.56","51.46","51.56","49.23","-","-2.85%"
"Sep 26, 2019","48.61","49.63","50.80","48.57","-","-1.92%"
"Sep 27, 2019","47.00","48.59","48.94","46.50","-","-3.31%"
"Sep 28, 2019","47.25","47.03","47.99","46.59","-","0.52%"
"Sep 29, 2019","47.46","47.33","48.27","47.02","-","0.46%"
"Sep 30, 2019","45.91","47.54","47.60","45.91","-","-3.27%"
"Oct 01, 2019","47.19","45.70","47.58","45.33","-","2.78%"
"Oct 02, 2019","46.33","47.22","47.41","46.07","-","-1.81%"
"Oct 03, 2019","47.11","46.42","47.53","46.34","-","1.68%"
"Oct 04, 2019","46.33","47.08","47.14","45.88","-","-1.67%"
"Oct 05, 2019","46.13","46.32","46.74","45.91","-","-0.43%"
"Oct 06, 2019","46.17","46.15","46.71","45.56","-","0.08%"
"Oct 07, 2019","45.55","46.19","46.31","45.23","-","-1.32%"
"Oct 08, 2019","45.20","45.60","45.87","44.88","-","-0.77%"
"Oct 09, 2019","44.34","45.24","45.39","43.51","-","-1.91%"
"Oct 10, 2019","44.80","44.43","45.35","44.19","-","1.03%"
"Oct 11, 2019","45.74","44.78","46.27","44.28","-","2.11%"
