"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 10, 2018","0.016716","0.016838","0.017257","0.016500","36.77K","-0.71%"
"Sep 11, 2018","0.016785","0.016754","0.017170","0.016291","40.29K","0.41%"
"Sep 12, 2018","0.016436","0.016751","0.016857","0.015505","52.81K","-2.08%"
"Sep 13, 2018","0.017254","0.016435","0.017870","0.016350","52.08K","4.98%"
"Sep 14, 2018","0.017964","0.017250","0.018044","0.016965","44.28K","4.11%"
"Sep 15, 2018","0.018295","0.017960","0.018829","0.017950","45.59K","1.84%"
"Sep 16, 2018","0.017985","0.018202","0.018270","0.017531","32.89K","-1.69%"
"Sep 17, 2018","0.016976","0.018000","0.018499","0.016942","43.14K","-5.61%"
"Sep 18, 2018","0.017676","0.016997","0.017828","0.016639","40.14K","4.12%"
"Sep 19, 2018","0.017187","0.017673","0.017809","0.017040","35.95K","-2.77%"
"Sep 20, 2018","0.017857","0.017186","0.017887","0.017091","36.77K","3.90%"
"Sep 21, 2018","0.018399","0.017811","0.018456","0.017615","53.07K","3.04%"
"Sep 22, 2018","0.018215","0.018372","0.018499","0.017844","25.15K","-1.00%"
"Sep 23, 2018","0.018260","0.018215","0.018955","0.018001","39.79K","0.25%"
"Sep 24, 2018","0.017436","0.018261","0.018356","0.017393","38.98K","-4.51%"
"Sep 25, 2018","0.018107","0.017435","0.018107","0.017350","33.41K","3.85%"
"Sep 26, 2018","0.017772","0.018107","0.018192","0.017501","33.75K","-1.85%"
"Sep 27, 2018","0.017829","0.017773","0.018116","0.017493","42.17K","0.32%"
"Sep 28, 2018","0.017625","0.017803","0.018059","0.017441","27.28K","-1.14%"
"Sep 29, 2018","0.017382","0.017582","0.017820","0.017201","17.95K","-1.38%"
"Sep 30, 2018","0.017498","0.017350","0.017606","0.017301","11.24K","0.67%"
"Oct 01, 2018","0.017412","0.017498","0.017663","0.017200","17.72K","-0.49%"
"Oct 02, 2018","0.017855","0.017412","0.018300","0.017141","32.19K","2.54%"
"Oct 03, 2018","0.017645","0.017817","0.018019","0.017301","23.70K","-1.18%"
"Oct 04, 2018","0.017445","0.017659","0.017689","0.017249","22.31K","-1.13%"
"Oct 05, 2018","0.017371","0.017445","0.017460","0.017246","12.13K","-0.42%"
"Oct 06, 2018","0.017431","0.017373","0.017487","0.017176","8.67K","0.35%"
